threshold,dataset,lhs_size,fd,rfi_prime_plus,mu_plus,g3_prime
0.001,wifi_hotspot_location,3,"['BIN', 'BoroCD', 'SSID']->Name",0.593,0.320,0.570
0.001,wifi_hotspot_location,2,"['Activated', 'Census Tract']->BBL",0.462,0.318,0.427
0.001,wifi_hotspot_location,2,"['Activated', 'BCTCB2010']->BBL",0.462,0.318,0.427
0.01,wifi_hotspot_location,3,"['BIN', 'Borough Name', 'Location_T']->BCTCB2010",0.318,0.315,0.362
0.01,wifi_hotspot_location,3,"['BIN', 'Borough Name', 'Location_T']->Census Tract",0.318,0.315,0.362
0.01,wifi_hotspot_location,3,"['BIN', 'BoroCode', 'Location_T']->BCTCB2010",0.318,0.315,0.362
0.01,wifi_hotspot_location,3,"['BIN', 'Borough', 'Location_T']->BCTCB2010",0.318,0.315,0.362
0.01,wifi_hotspot_location,3,"['BIN', 'BoroCode', 'Location_T']->Census Tract",0.318,0.315,0.362
0.01,wifi_hotspot_location,3,"['BIN', 'Borough', 'Location_T']->Census Tract",0.318,0.315,0.362
0.01,wifi_hotspot_location,3,"['BIN', 'City', 'Location_T']->BCTCB2010",0.317,0.315,0.362
0.01,wifi_hotspot_location,3,"['BIN', 'City', 'Location_T']->Census Tract",0.317,0.315,0.362
0.001,wifi_hotspot_location,5,"['Activated', 'Location_T', 'Neighborhood Tabulation Area (NTA)', 'Postcode', 'Remarks']->BCTCB2010",0.896,0.314,0.771
0.001,wifi_hotspot_location,5,"['Activated', 'Location_T', 'Neighborhood Tabulation Area (NTA)', 'Postcode', 'Remarks']->Census Tract",0.896,0.314,0.771
0.001,wifi_hotspot_location,5,"['Activated', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)', 'Postcode', 'Remarks']->BCTCB2010",0.896,0.314,0.771
0.001,wifi_hotspot_location,5,"['Activated', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)', 'Postcode', 'Remarks']->Census Tract",0.896,0.314,0.771
0.001,wifi_hotspot_location,6,"['Activated', 'BoroCD', 'Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Remarks', 'SSID']->BCTCB2010",0.874,0.311,0.738
0.001,wifi_hotspot_location,6,"['Activated', 'BoroCD', 'Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Remarks', 'SSID']->Census Tract",0.874,0.311,0.738
0.001,wifi_hotspot_location,6,"['Activated', 'BoroCD', 'Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Remarks', 'SSID']->BCTCB2010",0.874,0.311,0.738
0.001,wifi_hotspot_location,6,"['Activated', 'BoroCD', 'Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Remarks', 'SSID']->Census Tract",0.874,0.311,0.738
0.001,wifi_hotspot_location,6,"['Activated', 'BoroCD', 'Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider', 'Remarks']->BCTCB2010",0.874,0.310,0.738
0.001,wifi_hotspot_location,6,"['Activated', 'BoroCD', 'Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Provider', 'Remarks']->BCTCB2010",0.874,0.310,0.738
0.001,wifi_hotspot_location,6,"['Activated', 'BoroCD', 'Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Provider', 'Remarks']->Census Tract",0.874,0.310,0.738
0.001,wifi_hotspot_location,6,"['Activated', 'BoroCD', 'Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider', 'Remarks']->Census Tract",0.874,0.310,0.738
0.001,wifi_hotspot_location,3,"['Activated', 'Postcode', 'Type']->Remarks",0.568,0.309,0.882
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Type']->BCTCB2010",0.548,0.308,0.399
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Type']->Census Tract",0.548,0.308,0.399
0.001,wifi_hotspot_location,3,"['BIN', 'BoroCD', 'Council Distrcit']->Name",0.567,0.308,0.583
0.001,wifi_hotspot_location,6,"['Activated', 'Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider', 'Remarks']->BCTCB2010",0.872,0.308,0.735
0.001,wifi_hotspot_location,6,"['Activated', 'Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)', 'Remarks', 'SSID']->BCTCB2010",0.872,0.308,0.735
0.001,wifi_hotspot_location,6,"['Activated', 'Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider', 'Remarks']->Census Tract",0.872,0.308,0.735
0.001,wifi_hotspot_location,6,"['Activated', 'Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)', 'Remarks', 'SSID']->Census Tract",0.872,0.308,0.735
0.001,wifi_hotspot_location,6,"['Activated', 'Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area (NTA)', 'Provider', 'Remarks']->BCTCB2010",0.872,0.308,0.735
0.001,wifi_hotspot_location,6,"['Activated', 'Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area (NTA)', 'Remarks', 'SSID']->BCTCB2010",0.872,0.308,0.735
0.001,wifi_hotspot_location,6,"['Activated', 'Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area (NTA)', 'Provider', 'Remarks']->Census Tract",0.872,0.308,0.735
0.001,wifi_hotspot_location,6,"['Activated', 'Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area (NTA)', 'Remarks', 'SSID']->Census Tract",0.872,0.308,0.735
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Type']->BCTCB2010",0.548,0.307,0.399
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Type']->Census Tract",0.548,0.307,0.399
0.001,wifi_hotspot_location,2,"['BIN', 'Postcode']->Name",0.583,0.307,0.591
0.01,wifi_hotspot_location,2,"['BIN', 'Postcode']->Name",0.583,0.307,0.591
0.001,wifi_hotspot_location,3,"['BIN', 'BoroCD', 'Type']->Name",0.557,0.305,0.555
0.001,wifi_hotspot_location,2,"['BBL', 'Council Distrcit']->Name",0.542,0.304,0.552
0.01,wifi_hotspot_location,2,"['BBL', 'Council Distrcit']->Name",0.542,0.304,0.552
0.001,wifi_hotspot_location,3,"['BIN', 'Council Distrcit', 'Provider']->Name",0.573,0.304,0.554
0.001,wifi_hotspot_location,2,"['BBL', 'BoroCD']->Name",0.550,0.303,0.554
0.01,wifi_hotspot_location,2,"['BBL', 'BoroCD']->Name",0.550,0.303,0.554
0.01,wifi_hotspot_location,1,['BCTCB2010']->Remarks,0.476,0.301,0.855
0.01,wifi_hotspot_location,1,['Census Tract']->Remarks,0.476,0.301,0.855
0.001,wifi_hotspot_location,2,"['BIN', 'Neighborhood Tabulation Area (NTA)']->Name",0.561,0.301,0.580
0.01,wifi_hotspot_location,2,"['BIN', 'Neighborhood Tabulation Area (NTA)']->Name",0.561,0.301,0.580
0.001,wifi_hotspot_location,4,"['Activated', 'Location_T', 'Neighborhood Tabulation Area (NTA)', 'Postcode']->Name",0.554,0.299,0.485
0.001,wifi_hotspot_location,2,"['BIN', 'Neighborhood Tabulation Area Code (NTACODE)']->Name",0.559,0.298,0.577
0.01,wifi_hotspot_location,2,"['BIN', 'Neighborhood Tabulation Area Code (NTACODE)']->Name",0.559,0.298,0.577
0.001,wifi_hotspot_location,3,"['BIN', 'BoroCD', 'Location_T']->Name",0.566,0.298,0.557
0.01,wifi_hotspot_location,4,"['Activated', 'City', 'Location_T', 'Type']->Council Distrcit",0.468,0.298,0.433
0.001,wifi_hotspot_location,3,"['BIN', 'Council Distrcit', 'SSID']->Name",0.570,0.297,0.548
0.001,wifi_hotspot_location,4,"['Activated', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)', 'Postcode']->Name",0.553,0.296,0.484
0.01,wifi_hotspot_location,3,"['BoroCD', 'Council Distrcit', 'Neighborhood Tabulation Area (NTA)']->BCTCB2010",0.548,0.294,0.394
0.01,wifi_hotspot_location,3,"['BoroCD', 'Council Distrcit', 'Neighborhood Tabulation Area (NTA)']->Census Tract",0.548,0.294,0.394
0.01,wifi_hotspot_location,3,"['BoroCD', 'Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)']->BCTCB2010",0.547,0.293,0.394
0.01,wifi_hotspot_location,3,"['BoroCD', 'Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)']->Census Tract",0.547,0.293,0.394
0.001,wifi_hotspot_location,7,"['Activated', 'BoroCD', 'Council Distrcit', 'Location_T', 'Postcode', 'Provider', 'Remarks']->BCTCB2010",0.888,0.293,0.753
0.001,wifi_hotspot_location,7,"['Activated', 'BoroCD', 'Council Distrcit', 'Location_T', 'Postcode', 'Provider', 'Remarks']->Census Tract",0.888,0.293,0.753
0.001,wifi_hotspot_location,7,"['Activated', 'BoroCD', 'Council Distrcit', 'Location_T', 'Postcode', 'Remarks', 'SSID']->BCTCB2010",0.888,0.293,0.753
0.001,wifi_hotspot_location,7,"['Activated', 'BoroCD', 'Council Distrcit', 'Location_T', 'Postcode', 'Remarks', 'SSID']->Census Tract",0.888,0.293,0.753
0.001,wifi_hotspot_location,3,"['BIN', 'Council Distrcit', 'Location_T']->Name",0.548,0.291,0.551
0.001,wifi_hotspot_location,6,"['Activated', 'BoroCD', 'Location_T', 'Neighborhood Tabulation Area (NTA)', 'Provider', 'Remarks']->BCTCB2010",0.852,0.291,0.703
0.001,wifi_hotspot_location,6,"['Activated', 'BoroCD', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider', 'Remarks']->BCTCB2010",0.852,0.291,0.703
0.001,wifi_hotspot_location,6,"['Activated', 'BoroCD', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider', 'Remarks']->Census Tract",0.852,0.291,0.703
0.001,wifi_hotspot_location,6,"['Activated', 'BoroCD', 'Location_T', 'Neighborhood Tabulation Area (NTA)', 'Provider', 'Remarks']->Census Tract",0.852,0.291,0.703
0.001,wifi_hotspot_location,2,"['Activated', 'BCTCB2010']->Name",0.543,0.290,0.521
0.001,wifi_hotspot_location,2,"['Activated', 'Census Tract']->Name",0.543,0.290,0.521
0.001,wifi_hotspot_location,3,"['BBL', 'Council Distrcit', 'Remarks']->Postcode",0.969,0.288,0.933
0.001,wifi_hotspot_location,4,"['Activated', 'Council Distrcit', 'Location_T', 'Postcode']->Name",0.542,0.285,0.464
0.001,wifi_hotspot_location,3,"['Census Tract', 'Council Distrcit', 'SSID']->Activated",0.256,0.284,0.478
0.001,wifi_hotspot_location,3,"['BCTCB2010', 'Council Distrcit', 'SSID']->Activated",0.256,0.284,0.478
0.001,wifi_hotspot_location,3,"['Census Tract', 'Council Distrcit', 'Provider']->Activated",0.255,0.283,0.478
0.001,wifi_hotspot_location,3,"['BCTCB2010', 'Council Distrcit', 'Provider']->Activated",0.255,0.283,0.478
0.01,wifi_hotspot_location,1,['Neighborhood Tabulation Area (NTA)']->Remarks,0.358,0.282,0.843
0.001,wifi_hotspot_location,4,"['Activated', 'Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area (NTA)']->Name",0.507,0.282,0.450
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area (NTA)', 'Provider']->BCTCB2010",0.524,0.281,0.368
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->BCTCB2010",0.524,0.281,0.368
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area (NTA)', 'Provider']->Census Tract",0.524,0.281,0.368
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->Census Tract",0.524,0.281,0.368
0.001,wifi_hotspot_location,3,"['Census Tract', 'Council Distrcit', 'Location_T']->Activated",0.243,0.280,0.475
0.001,wifi_hotspot_location,3,"['BCTCB2010', 'Council Distrcit', 'Location_T']->Activated",0.243,0.280,0.475
0.001,wifi_hotspot_location,4,"['Activated', 'Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->Name",0.506,0.280,0.449
0.01,wifi_hotspot_location,4,"['Activated', 'Location_T', 'Remarks', 'SSID']->Borough",0.604,0.279,0.788
0.01,wifi_hotspot_location,4,"['Activated', 'Location_T', 'Remarks', 'SSID']->BoroCode",0.604,0.279,0.788
0.01,wifi_hotspot_location,4,"['Activated', 'Location_T', 'Remarks', 'SSID']->Borough Name",0.604,0.279,0.788
0.01,wifi_hotspot_location,2,"['Postcode', 'Provider']->BCTCB2010",0.513,0.279,0.377
0.01,wifi_hotspot_location,2,"['Postcode', 'Provider']->Census Tract",0.513,0.279,0.377
0.001,wifi_hotspot_location,3,"['Census Tract', 'Postcode', 'SSID']->Activated",0.249,0.278,0.476
0.001,wifi_hotspot_location,3,"['BCTCB2010', 'Postcode', 'SSID']->Activated",0.249,0.278,0.476
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->BCTCB2010",0.523,0.278,0.366
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area (NTA)', 'SSID']->BCTCB2010",0.523,0.278,0.366
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->Census Tract",0.523,0.278,0.366
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area (NTA)', 'SSID']->Census Tract",0.523,0.278,0.366
0.01,wifi_hotspot_location,1,['Neighborhood Tabulation Area Code (NTACODE)']->Remarks,0.353,0.278,0.843
0.001,wifi_hotspot_location,3,"['BCTCB2010', 'Postcode', 'Provider']->Activated",0.247,0.278,0.475
0.001,wifi_hotspot_location,3,"['Census Tract', 'Postcode', 'Provider']->Activated",0.247,0.278,0.475
0.001,wifi_hotspot_location,4,"['Activated', 'Neighborhood Tabulation Area (NTA)', 'Postcode', 'Type']->Name",0.511,0.277,0.453
0.01,wifi_hotspot_location,2,"['Postcode', 'SSID']->BCTCB2010",0.512,0.276,0.375
0.01,wifi_hotspot_location,2,"['Postcode', 'SSID']->Census Tract",0.512,0.276,0.375
0.001,wifi_hotspot_location,4,"['Activated', 'Neighborhood Tabulation Area Code (NTACODE)', 'Postcode', 'Type']->Name",0.510,0.275,0.452
0.001,wifi_hotspot_location,1,['Location']->X,0.242,0.275,0.287
0.001,wifi_hotspot_location,1,"['Location']->Location (Lat, Long)",0.242,0.275,0.287
0.01,wifi_hotspot_location,1,['Location']->X,0.242,0.275,0.287
0.01,wifi_hotspot_location,1,"['Location']->Location (Lat, Long)",0.242,0.275,0.287
0.001,wifi_hotspot_location,1,['Location']->Longitude,0.242,0.275,0.287
0.001,wifi_hotspot_location,1,['Location']->Latitude,0.242,0.275,0.287
0.01,wifi_hotspot_location,1,['Location']->Longitude,0.242,0.275,0.287
0.01,wifi_hotspot_location,1,['Location']->Latitude,0.242,0.275,0.287
0.001,wifi_hotspot_location,1,['Location']->Y,0.242,0.275,0.287
0.01,wifi_hotspot_location,1,['Location']->Y,0.242,0.275,0.287
0.001,wifi_hotspot_location,3,"['Census Tract', 'Location_T', 'Postcode']->Activated",0.237,0.273,0.471
0.001,wifi_hotspot_location,3,"['BCTCB2010', 'Location_T', 'Postcode']->Activated",0.237,0.273,0.471
0.01,wifi_hotspot_location,3,"['BoroCD', 'Council Distrcit', 'SSID']->Activated",0.141,0.271,0.465
0.01,wifi_hotspot_location,3,"['BoroCD', 'Council Distrcit', 'Provider']->Activated",0.140,0.270,0.465
0.01,wifi_hotspot_location,2,"['Location_T', 'Neighborhood Tabulation Area (NTA)']->BCTCB2010",0.515,0.269,0.357
0.01,wifi_hotspot_location,2,"['Location_T', 'Neighborhood Tabulation Area (NTA)']->Census Tract",0.515,0.269,0.357
0.01,wifi_hotspot_location,3,"['BoroCD', 'Council Distrcit', 'Location_T']->Activated",0.140,0.269,0.463
0.01,wifi_hotspot_location,2,"['Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->BCTCB2010",0.514,0.267,0.356
0.01,wifi_hotspot_location,2,"['Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->Census Tract",0.514,0.267,0.356
0.01,wifi_hotspot_location,2,"['BoroCD', 'Postcode']->BCTCB2010",0.531,0.267,0.374
0.01,wifi_hotspot_location,2,"['BoroCD', 'Postcode']->Census Tract",0.531,0.267,0.374
0.01,wifi_hotspot_location,2,"['BoroCD', 'Council Distrcit']->Remarks",0.330,0.266,0.839
0.01,wifi_hotspot_location,1,['Postcode']->Remarks,0.353,0.265,0.841
0.01,wifi_hotspot_location,2,"['Location_T', 'Postcode']->BCTCB2010",0.502,0.265,0.362
0.01,wifi_hotspot_location,2,"['Location_T', 'Postcode']->Census Tract",0.502,0.265,0.362
0.001,wifi_hotspot_location,3,"['Activated', 'Postcode', 'Provider']->Name",0.518,0.264,0.419
0.001,wifi_hotspot_location,3,"['Activated', 'Postcode', 'SSID']->Name",0.519,0.262,0.417
0.01,wifi_hotspot_location,4,"['Activated', 'BoroCode', 'Location_T', 'Remarks']->BoroCD",0.639,0.261,0.592
0.01,wifi_hotspot_location,4,"['Activated', 'Borough', 'Location_T', 'Remarks']->BoroCD",0.639,0.261,0.592
0.01,wifi_hotspot_location,4,"['Activated', 'Borough Name', 'Location_T', 'Remarks']->BoroCD",0.639,0.261,0.592
0.01,wifi_hotspot_location,4,"['Activated', 'City', 'Location_T', 'Provider']->Neighborhood Tabulation Area (NTA)",0.417,0.261,0.378
0.01,wifi_hotspot_location,4,"['Activated', 'City', 'Location_T', 'Provider']->Neighborhood Tabulation Area Code (NTACODE)",0.417,0.261,0.378
0.001,wifi_hotspot_location,4,"['Activated', 'Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Postcode']->Name",0.508,0.260,0.462
0.001,wifi_hotspot_location,4,"['Activated', 'BoroCD', 'Location_T', 'Neighborhood Tabulation Area (NTA)']->Name",0.482,0.259,0.426
0.001,wifi_hotspot_location,4,"['Activated', 'Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Postcode']->Name",0.507,0.258,0.461
0.01,wifi_hotspot_location,2,"['BIN', 'BoroCD']->Name",0.508,0.257,0.533
0.001,wifi_hotspot_location,4,"['Activated', 'BoroCD', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->Name",0.481,0.257,0.425
0.01,wifi_hotspot_location,2,"['Activated', 'BoroCD']->Remarks",0.296,0.257,0.860
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area (NTA)', 'SSID']->Activated",0.131,0.256,0.457
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->Activated",0.131,0.256,0.457
0.01,wifi_hotspot_location,4,"['Activated', 'Borough', 'Location_T', 'Provider']->Neighborhood Tabulation Area (NTA)",0.404,0.256,0.372
0.01,wifi_hotspot_location,4,"['Activated', 'BoroCode', 'Location_T', 'Provider']->Neighborhood Tabulation Area (NTA)",0.404,0.256,0.372
0.01,wifi_hotspot_location,4,"['Activated', 'Borough Name', 'Location_T', 'Provider']->Neighborhood Tabulation Area (NTA)",0.404,0.256,0.372
0.01,wifi_hotspot_location,4,"['Activated', 'BoroCode', 'Location_T', 'Provider']->Neighborhood Tabulation Area Code (NTACODE)",0.404,0.256,0.372
0.01,wifi_hotspot_location,4,"['Activated', 'Borough', 'Location_T', 'Provider']->Neighborhood Tabulation Area Code (NTACODE)",0.404,0.256,0.372
0.01,wifi_hotspot_location,4,"['Activated', 'Borough Name', 'Location_T', 'Provider']->Neighborhood Tabulation Area Code (NTACODE)",0.404,0.256,0.372
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area (NTA)', 'Provider']->Activated",0.129,0.255,0.456
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->Activated",0.129,0.255,0.456
0.01,wifi_hotspot_location,4,"['Activated', 'City', 'Location_T', 'SSID']->Neighborhood Tabulation Area (NTA)",0.412,0.255,0.372
0.01,wifi_hotspot_location,4,"['Activated', 'City', 'Location_T', 'SSID']->Neighborhood Tabulation Area Code (NTACODE)",0.412,0.255,0.372
0.001,wifi_hotspot_location,4,"['Activated', 'Location_T', 'Postcode', 'Type']->Name",0.503,0.255,0.426
0.01,wifi_hotspot_location,2,"['Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->Activated",0.128,0.253,0.455
0.01,wifi_hotspot_location,2,"['Postcode', 'SSID']->Activated",0.120,0.253,0.453
0.01,wifi_hotspot_location,2,"['Location_T', 'Neighborhood Tabulation Area (NTA)']->Activated",0.127,0.253,0.454
0.001,wifi_hotspot_location,3,"['BBL', 'Council Distrcit', 'Remarks']->BCTCB2010",0.956,0.253,0.899
0.001,wifi_hotspot_location,3,"['BBL', 'Council Distrcit', 'Remarks']->Census Tract",0.956,0.253,0.899
0.01,wifi_hotspot_location,2,"['Postcode', 'Provider']->Activated",0.118,0.253,0.452
0.01,wifi_hotspot_location,4,"['Activated', 'BoroCode', 'Location_T', 'SSID']->Neighborhood Tabulation Area (NTA)",0.399,0.250,0.366
0.01,wifi_hotspot_location,4,"['Activated', 'Borough', 'Location_T', 'SSID']->Neighborhood Tabulation Area (NTA)",0.399,0.250,0.366
0.01,wifi_hotspot_location,4,"['Activated', 'Borough Name', 'Location_T', 'SSID']->Neighborhood Tabulation Area (NTA)",0.399,0.250,0.366
0.01,wifi_hotspot_location,4,"['Activated', 'Borough Name', 'Location_T', 'SSID']->Neighborhood Tabulation Area Code (NTACODE)",0.399,0.250,0.366
0.01,wifi_hotspot_location,4,"['Activated', 'BoroCode', 'Location_T', 'SSID']->Neighborhood Tabulation Area Code (NTACODE)",0.399,0.250,0.366
0.01,wifi_hotspot_location,4,"['Activated', 'Borough', 'Location_T', 'SSID']->Neighborhood Tabulation Area Code (NTACODE)",0.399,0.250,0.366
0.01,wifi_hotspot_location,2,"['Location_T', 'Postcode']->Activated",0.118,0.250,0.450
0.01,wifi_hotspot_location,4,"['Activated', 'City', 'Location_T', 'Remarks']->BoroCD",0.639,0.250,0.585
0.01,wifi_hotspot_location,2,"['Council Distrcit', 'Postcode']->BCTCB2010",0.513,0.249,0.361
0.01,wifi_hotspot_location,2,"['Council Distrcit', 'Postcode']->Census Tract",0.513,0.249,0.361
0.001,wifi_hotspot_location,4,"['Activated', 'BoroCD', 'Council Distrcit', 'Provider']->Name",0.475,0.247,0.390
0.01,wifi_hotspot_location,4,"['Activated', 'Borough', 'Remarks', 'SSID']->BoroCD",0.620,0.246,0.570
0.01,wifi_hotspot_location,4,"['Activated', 'BoroCode', 'Remarks', 'SSID']->BoroCD",0.620,0.246,0.570
0.01,wifi_hotspot_location,4,"['Activated', 'Borough Name', 'Remarks', 'SSID']->BoroCD",0.620,0.246,0.570
0.001,wifi_hotspot_location,3,"['Activated', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->Name",0.472,0.244,0.393
0.001,wifi_hotspot_location,3,"['Activated', 'Neighborhood Tabulation Area (NTA)', 'Provider']->Name",0.472,0.244,0.393
0.001,wifi_hotspot_location,4,"['Activated', 'BoroCD', 'Council Distrcit', 'SSID']->Name",0.474,0.244,0.388
0.01,wifi_hotspot_location,4,"['Activated', 'Borough', 'Location_T', 'Remarks']->Council Distrcit",0.625,0.244,0.582
0.01,wifi_hotspot_location,4,"['Activated', 'BoroCode', 'Location_T', 'Remarks']->Council Distrcit",0.625,0.244,0.582
0.01,wifi_hotspot_location,4,"['Activated', 'Borough Name', 'Location_T', 'Remarks']->Council Distrcit",0.625,0.244,0.582
0.001,wifi_hotspot_location,3,"['Activated', 'Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->Name",0.472,0.242,0.391
0.001,wifi_hotspot_location,3,"['Activated', 'Neighborhood Tabulation Area (NTA)', 'SSID']->Name",0.472,0.242,0.391
0.01,wifi_hotspot_location,2,"['Activated', 'Council Distrcit']->Remarks",0.229,0.239,0.849
