threshold,dataset,lhs_size,fd,rfi_prime_plus,mu_plus,g3_prime
0.01,hate_crimes,2,"['Complaint Precinct Code', 'PD Code Description']->Offense Category",0.332,0.316,0.657
0.001,hate_crimes,4,"['Bias Motive Description', 'Month Number', 'Offense Description', 'Patrol Borough Name']->Complaint Precinct Code",0.398,0.314,0.423
0.001,hate_crimes,3,"['Bias Motive Description', 'Complaint Precinct Code', 'Month Number']->Offense Description",0.347,0.308,0.523
0.001,hate_crimes,4,"['Complaint Year Number', 'Law Code Category Description', 'Month Number', 'Patrol Borough Name']->Offense Description",0.378,0.306,0.541
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Law Code Category Description', 'Month Number']->PD Code Description",0.375,0.303,0.492
0.001,hate_crimes,4,"['Month Number', 'Offense Category', 'PD Code Description', 'Patrol Borough Name']->Complaint Precinct Code",0.383,0.300,0.412
0.05,hate_crimes,3,"['County', 'Law Code Category Description', 'Offense Category']->Offense Description",0.401,0.299,0.567
0.01,hate_crimes,2,"['Complaint Precinct Code', 'PD Code Description']->Bias Motive Description",0.347,0.297,0.584
0.01,hate_crimes,3,"['Bias Motive Description', 'Law Code Category Description', 'Month Number']->PD Code Description",0.396,0.292,0.530
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Month Number', 'Offense Category']->Complaint Year Number",0.317,0.289,0.511
0.05,hate_crimes,3,"['Bias Motive Description', 'County', 'Law Code Category Description']->PD Code Description",0.396,0.288,0.534
0.001,hate_crimes,4,"['Bias Motive Description', 'Month Number', 'PD Code Description', 'Patrol Borough Name']->Complaint Year Number",0.293,0.286,0.506
0.01,hate_crimes,3,"['Law Code Category Description', 'Month Number', 'Offense Category']->Offense Description",0.386,0.284,0.550
0.001,hate_crimes,3,"['Bias Motive Description', 'Complaint Precinct Code', 'Month Number']->PD Code Description",0.325,0.284,0.467
0.001,hate_crimes,4,"['Complaint Year Number', 'Month Number', 'Offense Category', 'Patrol Borough Name']->Complaint Precinct Code",0.387,0.284,0.395
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Complaint Year Number', 'Month Number']->Offense Description",0.320,0.282,0.484
0.15,hate_crimes,2,"['Law Code Category Description', 'Offense Category']->Offense Description",0.387,0.281,0.559
0.001,hate_crimes,3,"['Month Number', 'PD Code Description', 'Patrol Borough Name']->Offense Category",0.290,0.281,0.639
0.001,hate_crimes,5,"['Bias Motive Description', 'Complaint Year Number', 'County', 'Month Number', 'Offense Description']->Record Create Date",0.318,0.277,0.338
0.001,hate_crimes,1,['Record Create Date']->Offense Category,0.306,0.277,0.613
0.01,hate_crimes,1,['Record Create Date']->Offense Category,0.306,0.277,0.613
0.05,hate_crimes,1,['Record Create Date']->Offense Category,0.306,0.277,0.613
0.1,hate_crimes,1,['Record Create Date']->Offense Category,0.306,0.277,0.613
0.15,hate_crimes,1,['Record Create Date']->Offense Category,0.306,0.277,0.613
0.01,hate_crimes,4,"['Complaint Year Number', 'County', 'Law Code Category Description', 'Offense Category']->PD Code Description",0.384,0.277,0.518
0.1,hate_crimes,2,"['Bias Motive Description', 'Law Code Category Description']->PD Code Description",0.385,0.275,0.528
0.15,hate_crimes,2,"['Bias Motive Description', 'Law Code Category Description']->PD Code Description",0.385,0.275,0.528
0.001,hate_crimes,3,"['Bias Motive Description', 'Complaint Precinct Code', 'Complaint Year Number']->Offense Description",0.304,0.273,0.509
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Month Number', 'PD Code Description']->Record Create Date",0.320,0.273,0.326
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Law Code Category Description', 'Month Number']->Bias Motive Description",0.315,0.268,0.541
0.01,hate_crimes,2,"['Complaint Precinct Code', 'Offense Description']->Offense Category",0.289,0.266,0.638
0.001,hate_crimes,4,"['Bias Motive Description', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->Offense Description",0.303,0.265,0.494
0.001,hate_crimes,5,"['Bias Motive Description', 'Complaint Year Number', 'County', 'Law Code Category Description', 'Month Number']->Complaint Precinct Code",0.331,0.264,0.361
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Complaint Year Number', 'Month Number']->PD Code Description",0.309,0.264,0.428
0.01,hate_crimes,3,"['Complaint Year Number', 'PD Code Description', 'Patrol Borough Name']->Offense Category",0.273,0.263,0.634
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Month Number', 'Offense Category']->Offense Description",0.301,0.259,0.489
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Complaint Year Number', 'Month Number']->Record Create Date",0.318,0.258,0.320
0.001,hate_crimes,1,['Record Create Date']->Bias Motive Description,0.295,0.253,0.532
0.01,hate_crimes,1,['Record Create Date']->Bias Motive Description,0.295,0.253,0.532
0.05,hate_crimes,1,['Record Create Date']->Bias Motive Description,0.295,0.253,0.532
0.1,hate_crimes,1,['Record Create Date']->Bias Motive Description,0.295,0.253,0.532
0.15,hate_crimes,1,['Record Create Date']->Bias Motive Description,0.295,0.253,0.532
0.01,hate_crimes,3,"['Complaint Year Number', 'PD Code Description', 'Patrol Borough Name']->Bias Motive Description",0.295,0.250,0.565
0.001,hate_crimes,4,"['Bias Motive Description', 'Complaint Year Number', 'Month Number', 'PD Code Description']->County",0.252,0.250,0.567
0.001,hate_crimes,4,"['Complaint Year Number', 'County', 'Month Number', 'PD Code Description']->Complaint Precinct Code",0.305,0.248,0.346
0.01,hate_crimes,2,"['Complaint Precinct Code', 'Offense Description']->Bias Motive Description",0.300,0.248,0.563
0.001,hate_crimes,4,"['Bias Motive Description', 'Month Number', 'Offense Description', 'Patrol Borough Name']->Complaint Year Number",0.267,0.248,0.482
0.01,hate_crimes,2,"['Complaint Precinct Code', 'Law Code Category Description']->Offense Description",0.358,0.248,0.511
0.001,hate_crimes,4,"['Complaint Year Number', 'Month Number', 'PD Code Description', 'Patrol Borough Name']->Record Create Date",0.294,0.248,0.306
0.001,hate_crimes,4,"['Bias Motive Description', 'Complaint Precinct Code', 'Complaint Year Number', 'Law Code Category Description']->Month Number",0.290,0.246,0.398
0.05,hate_crimes,3,"['Complaint Year Number', 'Law Code Category Description', 'Offense Category']->PD Code Description",0.358,0.244,0.509
0.001,hate_crimes,4,"['Month Number', 'Offense Category', 'PD Code Description', 'Patrol Borough Name']->Complaint Year Number",0.259,0.243,0.478
0.001,hate_crimes,5,"['Complaint Year Number', 'County', 'Month Number', 'Offense Category', 'Offense Description']->Record Create Date",0.289,0.242,0.306
0.05,hate_crimes,3,"['County', 'Law Code Category Description', 'Offense Category']->PD Code Description",0.356,0.240,0.497
0.001,hate_crimes,4,"['Bias Motive Description', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->PD Code Description",0.281,0.238,0.437
0.01,hate_crimes,3,"['Complaint Year Number', 'County', 'PD Code Description']->Offense Category",0.245,0.237,0.619
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Complaint Year Number', 'PD Code Description']->Month Number",0.276,0.234,0.384
0.01,hate_crimes,3,"['Law Code Category Description', 'Month Number', 'Patrol Borough Name']->Offense Description",0.344,0.234,0.500
0.001,hate_crimes,4,"['Bias Motive Description', 'Complaint Year Number', 'Month Number', 'PD Code Description']->Patrol Borough Name",0.243,0.233,0.450
0.01,hate_crimes,3,"['Complaint Year Number', 'Offense Description', 'Patrol Borough Name']->Offense Category",0.249,0.232,0.626
0.01,hate_crimes,3,"['Complaint Year Number', 'Law Code Category Description', 'Patrol Borough Name']->Offense Description",0.347,0.231,0.501
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Month Number', 'Offense Category']->PD Code Description",0.274,0.231,0.424
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Complaint Year Number', 'Law Code Category Description']->Offense Category",0.258,0.230,0.610
0.001,hate_crimes,4,"['Complaint Year Number', 'Law Code Category Description', 'Month Number', 'Patrol Borough Name']->Offense Category",0.240,0.229,0.606
0.15,hate_crimes,2,"['Law Code Category Description', 'Offense Category']->PD Code Description",0.344,0.228,0.494
0.01,hate_crimes,3,"['Complaint Year Number', 'County', 'PD Code Description']->Bias Motive Description",0.270,0.224,0.551
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Month Number', 'Offense Description']->Record Create Date",0.276,0.223,0.280
0.01,hate_crimes,3,"['Complaint Year Number', 'Law Code Category Description', 'Month Number']->Offense Description",0.336,0.221,0.492
0.01,hate_crimes,3,"['County', 'Law Code Category Description', 'Month Number']->Offense Description",0.337,0.219,0.483
0.01,hate_crimes,3,"['Bias Motive Description', 'PD Code Description', 'Patrol Borough Name']->Complaint Precinct Code",0.419,0.218,0.338
0.001,hate_crimes,4,"['Complaint Year Number', 'Month Number', 'Offense Category', 'Patrol Borough Name']->Offense Description",0.259,0.218,0.463
0.001,hate_crimes,4,"['Bias Motive Description', 'Complaint Year Number', 'Month Number', 'Offense Description']->County",0.222,0.218,0.546
0.01,hate_crimes,3,"['Bias Motive Description', 'Month Number', 'Patrol Borough Name']->Complaint Precinct Code",0.386,0.216,0.344
0.001,hate_crimes,4,"['Bias Motive Description', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->Law Code Category Description",0.205,0.215,0.676
0.001,hate_crimes,5,"['Law Code Category Description', 'Month Number', 'Offense Category', 'Offense Description', 'Patrol Borough Name']->Complaint Year Number",0.239,0.214,0.457
0.001,hate_crimes,5,"['Complaint Year Number', 'Law Code Category Description', 'Month Number', 'Offense Category', 'Patrol Borough Name']->Record Create Date",0.273,0.214,0.289
0.01,hate_crimes,3,"['Complaint Year Number', 'Offense Description', 'Patrol Borough Name']->Bias Motive Description",0.258,0.211,0.547
0.01,hate_crimes,3,"['Month Number', 'PD Code Description', 'Patrol Borough Name']->Complaint Precinct Code",0.330,0.210,0.333
0.01,hate_crimes,3,"['Complaint Year Number', 'County', 'Offense Description']->Offense Category",0.217,0.209,0.614
0.1,hate_crimes,2,"['Law Code Category Description', 'Patrol Borough Name']->Offense Description",0.335,0.209,0.471
0.001,hate_crimes,4,"['Complaint Year Number', 'Law Code Category Description', 'Month Number', 'Patrol Borough Name']->Bias Motive Description",0.252,0.208,0.525
0.001,hate_crimes,4,"['Complaint Year Number', 'County', 'Month Number', 'Offense Description']->Complaint Precinct Code",0.276,0.206,0.316
0.1,hate_crimes,2,"['Complaint Year Number', 'Law Code Category Description']->Offense Description",0.330,0.206,0.488
0.01,hate_crimes,2,"['Complaint Precinct Code', 'Law Code Category Description']->PD Code Description",0.326,0.206,0.447
0.001,hate_crimes,3,"['Bias Motive Description', 'Complaint Precinct Code', 'Month Number']->Record Create Date",0.252,0.206,0.270
0.001,hate_crimes,2,"['Complaint Precinct Code', 'Month Number']->Offense Category",0.226,0.205,0.592
0.01,hate_crimes,2,"['Complaint Precinct Code', 'Month Number']->Offense Category",0.226,0.205,0.592
0.001,hate_crimes,1,['Record Create Date']->County,0.225,0.204,0.530
0.01,hate_crimes,1,['Record Create Date']->County,0.225,0.204,0.530
0.05,hate_crimes,1,['Record Create Date']->County,0.225,0.204,0.530
0.1,hate_crimes,1,['Record Create Date']->County,0.225,0.204,0.530
0.15,hate_crimes,1,['Record Create Date']->County,0.225,0.204,0.530
0.01,hate_crimes,2,"['Complaint Precinct Code', 'Month Number']->Bias Motive Description",0.253,0.203,0.519
0.05,hate_crimes,2,"['PD Code Description', 'Patrol Borough Name']->Offense Category",0.196,0.201,0.603
0.001,hate_crimes,4,"['Complaint Year Number', 'Month Number', 'Offense Description', 'Patrol Borough Name']->Record Create Date",0.259,0.201,0.268
0.001,hate_crimes,3,"['Bias Motive Description', 'Complaint Precinct Code', 'Complaint Year Number']->Law Code Category Description",0.189,0.201,0.671
0.001,hate_crimes,4,"['Bias Motive Description', 'Month Number', 'PD Code Description', 'Patrol Borough Name']->Record Create Date",0.216,0.200,0.257
0.001,hate_crimes,4,"['Complaint Year Number', 'Month Number', 'Offense Category', 'PD Code Description']->County",0.206,0.200,0.539
0.01,hate_crimes,3,"['Bias Motive Description', 'Complaint Year Number', 'Patrol Borough Name']->Complaint Precinct Code",0.413,0.200,0.327
0.001,hate_crimes,4,"['Complaint Precinct Code', 'Complaint Year Number', 'Law Code Category Description', 'Offense Category']->Month Number",0.251,0.199,0.359
0.1,hate_crimes,2,"['County', 'Law Code Category Description']->Offense Description",0.327,0.199,0.471
0.15,hate_crimes,2,"['County', 'Law Code Category Description']->Offense Description",0.327,0.199,0.471
0.05,hate_crimes,2,"['Law Code Category Description', 'Month Number']->Offense Description",0.323,0.198,0.464
0.001,hate_crimes,4,"['Bias Motive Description', 'Complaint Year Number', 'Month Number', 'Patrol Borough Name']->Record Create Date",0.262,0.197,0.277
0.01,hate_crimes,4,"['Bias Motive Description', 'Law Code Category Description', 'Offense Description', 'Patrol Borough Name']->Complaint Precinct Code",0.416,0.197,0.325
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Law Code Category Description', 'Month Number']->Complaint Year Number",0.233,0.197,0.445
0.01,hate_crimes,3,"['Law Code Category Description', 'Month Number', 'Patrol Borough Name']->PD Code Description",0.314,0.196,0.440
0.01,hate_crimes,4,"['Bias Motive Description', 'Offense Category', 'Offense Description', 'Patrol Borough Name']->Complaint Precinct Code",0.420,0.196,0.325
0.01,hate_crimes,2,"['Month Number', 'PD Code Description']->Offense Category",0.184,0.194,0.591
0.05,hate_crimes,2,"['Month Number', 'PD Code Description']->Offense Category",0.184,0.194,0.591
0.001,hate_crimes,1,['Record Create Date']->Patrol Borough Name,0.233,0.194,0.409
0.01,hate_crimes,1,['Record Create Date']->Patrol Borough Name,0.233,0.194,0.409
0.05,hate_crimes,1,['Record Create Date']->Patrol Borough Name,0.233,0.194,0.409
0.1,hate_crimes,1,['Record Create Date']->Patrol Borough Name,0.233,0.194,0.409
0.15,hate_crimes,1,['Record Create Date']->Patrol Borough Name,0.233,0.194,0.409
0.001,hate_crimes,5,"['Bias Motive Description', 'Complaint Year Number', 'County', 'Law Code Category Description', 'Month Number']->Record Create Date",0.254,0.194,0.273
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Complaint Year Number', 'Offense Category']->Law Code Category Description",0.177,0.190,0.671
0.01,hate_crimes,3,"['Complaint Year Number', 'Law Code Category Description', 'Month Number']->PD Code Description",0.311,0.189,0.433
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Complaint Year Number', 'Offense Description']->Month Number",0.239,0.189,0.351
0.01,hate_crimes,3,"['Complaint Year Number', 'PD Code Description', 'Patrol Borough Name']->Complaint Precinct Code",0.355,0.188,0.317
0.05,hate_crimes,2,"['County', 'PD Code Description']->Offense Category",0.181,0.188,0.596
0.01,hate_crimes,3,"['Complaint Year Number', 'County', 'Offense Description']->Bias Motive Description",0.231,0.188,0.537
0.01,hate_crimes,3,"['Offense Category', 'PD Code Description', 'Patrol Borough Name']->Complaint Precinct Code",0.407,0.188,0.314
0.01,hate_crimes,3,"['Complaint Year Number', 'Month Number', 'Patrol Borough Name']->Complaint Precinct Code",0.331,0.187,0.318
0.01,hate_crimes,2,"['Bias Motive Description', 'Complaint Precinct Code']->Offense Description",0.225,0.186,0.456
0.001,hate_crimes,4,"['Complaint Year Number', 'County', 'Month Number', 'PD Code Description']->Record Create Date",0.233,0.185,0.254
0.01,hate_crimes,3,"['Month Number', 'Offense Description', 'Patrol Borough Name']->Complaint Precinct Code",0.325,0.184,0.314
0.05,hate_crimes,2,"['Complaint Year Number', 'PD Code Description']->Offense Category",0.179,0.183,0.582
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Month Number', 'PD Code Description']->Full Complaint ID",0.213,0.183,0.216
0.01,hate_crimes,3,"['County', 'Law Code Category Description', 'Month Number']->PD Code Description",0.306,0.182,0.419
0.001,hate_crimes,4,"['Bias Motive Description', 'Complaint Precinct Code', 'Complaint Year Number', 'Law Code Category Description']->Record Create Date",0.221,0.180,0.243
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Complaint Year Number', 'PD Code Description']->Record Create Date",0.221,0.179,0.235
