fd,mu,rfi,g1,g2,g3,mu_is_key,rfi_fi
"['c', 'i']->j",0.08818218013252488,0.007365888710365476,0.9979338842975206,0.7803030303030303,0.8939393939393939,False,0.9412392116676653
"['a', 'i']->h",0.07533162954849737,0.004140416968547278,0.9986225895316805,0.8560606060606061,0.9318181818181819,False,0.9680774195403802
"['f', 'i']->m",0.03793396455450515,0.005713913354242872,0.9982782369146006,0.8939393939393939,0.946969696969697,False,0.9216144440332766
"['c', 'm']->l",0.3201124832738631,0.15109156607174157,0.9947199265381084,0.6212121212121213,0.8560606060606061,False,0.7257423830284718
"['c', 'm']->b",0.42488825031928523,0.1936789105505674,0.9966712580348944,0.6818181818181819,0.9015151515151515,False,0.7243570413393096
"['a', 'j']->i",0.03375886524822669,0.0004089180534947445,0.9980486685032139,0.8257575757575758,0.9015151515151515,False,0.9557530607135356
"['f', 'i']->j",-0.10647555669311393,-0.008119623039967272,0.9972451790633609,0.8636363636363636,0.9090909090909091,False,0.9407335431776637
"['c', 'i']->h",0.19135802469135732,0.013548381071846194,0.9981634527089073,0.7803030303030303,0.9015151515151515,False,0.9558920730812529
"['h', 'j', 'l']->c",0.0014575866188770714,0.0029760549425527083,0.9928833792470156,0.6439393939393939,0.7727272727272727,False,0.8804666539830661
"['h', 'j', 'l']->f",-0.0022263601036272007,-0.0002771364929639031,0.992653810835629,0.6439393939393939,0.7651515151515151,False,0.8986775557825321
"['h', 'j', 'l']->e",0.0465833821805397,0.01063378631450751,0.9931129476584022,0.6439393939393939,0.7878787878787878,False,0.905373653439795
"['f', 'i']->h",-0.02298081213743819,-0.0004093186455190745,0.9973599632690542,0.8636363636363636,0.9166666666666666,False,0.9542859931786916
"['i', 'j']->m",0.265545580213149,0.07074853620563004,0.9944903581267217,0.7045454545454546,0.9015151515151515,False,0.818986469079499
"['c', 'j']->i",0.03518821603928002,0.0018280215880022155,0.9964416896235078,0.7045454545454546,0.8333333333333334,False,0.9226546280171686
"['h', 'i']->m",0.25436758661949865,0.0810945218468907,0.9931129476584022,0.6515151515151516,0.8863636363636364,False,0.7905051011959633
"['h', 'i']->j",0.7542702201177378,0.15875997200986114,0.9971303948576676,0.8636363636363636,0.946969696969697,False,0.9632299750133116
"['h', 'j', 'l']->a",0.02789682539682603,0.005279393191000681,0.9928833792470156,0.6439393939393939,0.7803030303030303,False,0.8948884976804782
"['h', 'm']->b",0.4057439408287793,0.17760674507080798,0.995752984389348,0.6666666666666666,0.8939393939393939,False,0.71131853795481
"['a', 'i']->c",-0.032974910394264256,-0.0013692246260060825,0.9983930211202938,0.8560606060606061,0.9166666666666666,False,0.9626467051364367
"['h', 'j', 'l']->g",0.007358729881035697,0.001104087099452311,0.992653810835629,0.6439393939393939,0.7651515151515151,False,0.9049547656988934
"['c', 'm']->d",-0.08115042608373457,-0.027708460647931976,0.9955234159779615,0.6287878787878789,0.8636363636363636,False,0.5468379601283307
"['a', 'i']->f",-0.018134715025905912,-0.0006127251161434089,0.9983930211202938,0.8560606060606061,0.9166666666666666,False,0.9698886363897047
"['j', 'm']->b",0.6271137752982379,0.3711954611286703,0.9916207529843893,0.6893939393939394,0.9242424242424242,False,0.7527372980837808
"['a', 'i']->e",-0.013599062133645035,-0.0004812834744651884,0.9983930211202938,0.8560606060606061,0.9166666666666666,False,0.9688239561440573
"['e', 'i']->c",-0.03297491039426559,-0.0017601108191388493,0.9979338842975206,0.8181818181818181,0.8939393939393939,False,0.9522481552051933
"['a', 'i']->g",-0.00839748075577229,-0.0002695023857616219,0.9983930211202938,0.8560606060606061,0.9166666666666666,False,0.9717541199132173
"['e', 'i']->f",0.030347890451516313,0.0016944153237754556,0.9980486685032139,0.8181818181818182,0.9015151515151515,False,0.963988033137325
"['h', 'm']->d",0.12087395070510565,0.0499779212002921,0.9940312213039486,0.6287878787878789,0.9015151515151515,False,0.6177506169504713
"['e', 'i']->a",-0.0165784832451501,-0.0007928453082425291,0.9979338842975206,0.8181818181818181,0.8939393939393939,False,0.9580094734050221
"['b', 'f']->m",0.11446194464675907,0.03537815757696172,0.9949494949494949,0.7272727272727273,0.8787878787878788,False,0.8090900554785861
"['e', 'm']->j",0.1076810026668431,0.017014733302055274,0.9962121212121212,0.6363636363636364,0.8257575757575757,False,0.8986999853172936
"['f', 'i']->c",-0.032974910394264256,-0.0023103309948667716,0.9972451790633609,0.8636363636363636,0.9090909090909091,False,0.9522481552051933
"['c', 'i']->f",-0.0181347150259068,-0.0009624068534225261,0.9974747474747475,0.75,0.8636363636363636,False,0.9519069136468892
"['c', 'i']->e",-0.0135990621336457,-0.0007561803331767036,0.9974747474747475,0.75,0.8636363636363636,False,0.9502064340653246
"['i', 'm']->b",0.5213997147846552,0.18823127300636433,0.9904729109274564,0.7954545454545454,0.9393939393939394,False,0.8233496536390866
"['e', 'm']->h",0.05527486289243044,0.007344700784329916,0.995752984389348,0.6212121212121212,0.7954545454545454,False,0.9038769338429806
"['e', 'i']->g",0.039621446899262724,0.0019817381028565118,0.9980486685032139,0.8181818181818182,0.9015151515151515,False,0.9662190756002652
"['e', 'm']->i",0.07092198581560283,0.008203683588420607,0.9960973370064279,0.6439393939393939,0.8106060606060606,False,0.9134220537044082
"['d', 'h', 'm']->l",0.2048065894854475,0.10035872491825681,0.9923094582185491,0.6590909090909092,0.8560606060606061,False,0.7430383170009848
"['c', 'i']->a",-0.016578483245149656,-0.0009689863815589561,0.9974747474747475,0.75,0.8636363636363636,False,0.9475383062007353
"['f', 'i']->e",0.014556467370066883,0.0017522416539366148,0.9973599632690542,0.8636363636363636,0.9166666666666666,False,0.9627147188423693
"['c', 'i']->g",-0.008397480755772957,-0.0004233514388652937,0.9974747474747475,0.75,0.8636363636363636,False,0.9548864153840978
"['f', 'i']->a",-0.01657848324514899,-0.0010493396984048164,0.9972451790633609,0.8636363636363636,0.9090909090909091,False,0.9580094734050221
"['f', 'm']->j",-0.08118468682584368,-0.009499383866582112,0.9943755739210285,0.7121212121212122,0.8181818181818181,False,0.8838901300651119
"['b', 'c']->m",0.30418710368547797,0.17327812615410804,0.9920798898071626,0.43939393939393945,0.8106060606060606,False,0.6692600369924921
"['f', 'm']->h",0.05601835915088915,0.005069961016465174,0.994605142332415,0.7424242424242424,0.8333333333333334,False,0.9105697605227272
"['f', 'i']->g",0.07563564264054212,0.0018765118939009229,0.9973599632690542,0.8787878787878788,0.9166666666666666,False,0.9662190756002652
"['i', 'j', 'l']->f",-0.018134715025906578,-0.0023291830724985196,0.9936868686868687,0.6893939393939394,0.7954545454545454,False,0.9129606730579227
"['i', 'j', 'l']->c",0.007833974954643996,0.003945473731099658,0.9940312213039486,0.6893939393939394,0.8106060606060606,False,0.9012637538455529
"['f', 'm']->i",0.05648145896656487,0.01018588473006643,0.9951790633608816,0.7272727272727273,0.8560606060606061,False,0.9241988338940526
"['c', 'l']->b",0.11691647109691594,0.06450579909345916,0.9935720844811754,0.49242424242424243,0.8257575757575757,False,0.5273612257217752
"['i', 'j', 'l']->e",0.038957926273284316,0.00840612460252499,0.9941460055096418,0.6893939393939394,0.8181818181818181,False,0.9201617944333469
"['a', 'm']->j",0.09240076885630133,0.015146938414214883,0.9929981634527089,0.4696969696969697,0.6893939393939394,False,0.8165061332983916
"['a', 'm']->i",0.052704769851203204,0.007178659875456739,0.9927685950413223,0.4318181818181819,0.6818181818181819,False,0.8479795280954282
"['i', 'j', 'l']->a",0.011032290373854448,0.0030107251856041906,0.9939164370982553,0.6893939393939394,0.8106060606060606,False,0.910469043281126
"['a', 'm']->h",-0.00750715279418368,-0.0017221686827051386,0.9919651056014692,0.3787878787878789,0.6363636363636364,False,0.8242789418813312
"['i', 'j', 'l']->g",-0.008397480755772957,-0.001034006454311398,0.9936868686868687,0.6893939393939394,0.7954545454545454,False,0.9183530037543828
"['i', 'l', 'm']->d",0.1494779303690027,0.031259212125839375,0.9943755739210285,0.6515151515151516,0.9393939393939394,False,0.7206855127122528
"['h', 'i', 'l']->c",-0.00018205609603416661,0.002724305975143837,0.9925390266299358,0.6666666666666666,0.7878787878787878,False,0.8846431437502409
"['h', 'l']->b",0.3224137931034482,0.14539234554160962,0.992653810835629,0.6060606060606061,0.8863636363636364,False,0.6545790540106711
"['h', 'i', 'l']->e",0.039494222073354845,0.010539309848683787,0.9927685950413223,0.6666666666666667,0.7954545454545454,False,0.908859461816832
"['h', 'i', 'l']->f",0.004490500863557401,-0.00037249131849947936,0.9923094582185491,0.6666666666666666,0.7803030303030303,False,0.9020443217519981
"['h', 'i', 'l']->a",0.004398533075782085,0.002448861278739556,0.9924242424242424,0.6666666666666666,0.7878787878787878,False,0.8958537300250428
"['h', 'i', 'l']->g",-0.008397480755773179,-0.0012702571074960645,0.9921946740128559,0.6666666666666667,0.7727272727272727,False,0.9057848016336297
"['b', 'h', 'l']->m",0.4133555301217353,0.1795986114091782,0.9941460055096418,0.6590909090909092,0.8712121212121212,False,0.7876533674414904
"['c', 'l', 'm']->i",0.01517730496453873,0.00043757985539016886,0.992653810835629,0.4318181818181819,0.6742424242424243,False,0.8449020033245082
"['c', 'l', 'm']->j",0.03367801382134661,0.009141460505937338,0.9928833792470156,0.41666666666666674,0.6893939393939394,False,0.8150638329574709
"['b', 'd', 'j', 'm']->l",0.25218908854056044,0.13828399684379278,0.990358126721763,0.5833333333333334,0.8409090909090909,False,0.702081396585565
"['j', 'l', 'm']->d",-0.12786680251945093,-0.06420372135825175,0.9925390266299358,0.4772727272727273,0.8636363636363636,False,0.44378782894270347
"['c', 'l', 'm']->h",0.003908969210173918,-0.0014187990111819149,0.9921946740128559,0.4015151515151516,0.6439393939393939,False,0.8286186696175739
